,Order_ID,Order_date,Quantity,Price,Customer_ID
42,114,2018-01-09,2,6.300000000000004,20084
43,116,2018-01-10,5,6.0000000000000036,20159
44,118,2018-01-10,4,6.0000000000000036,20212
45,120,2018-01-10,4,6.600000000000004,20098
46,122,2018-01-10,1,5.700000000000003,20114
47,124,2018-01-11,1,6.800000000000004,20099
48,126,2018-01-11,2,5.200000000000003,20173
49,128,2018-01-11,1,2.3000000000000003,20116
50,130,2018-01-11,3,5.100000000000003,20156
51,132,2018-01-11,2,5.200000000000003,20062
52,134,2018-01-11,3,5.200000000000003,20063
53,136,2018-01-11,3,3.4000000000000012,20192
54,138,2018-01-11,1,6.0000000000000036,20061
55,140,2018-01-11,4,6.400000000000004,20296
56,142,2018-01-12,5,2.5000000000000004,20223
57,144,2018-01-12,5,4.200000000000002,20032
58,146,2018-01-12,4,5.900000000000004,20014
59,148,2018-01-12,2,6.0000000000000036,20062
60,150,2018-01-13,1,3.6000000000000014,20204
61,152,2018-01-13,5,5.000000000000003,20073
62,154,2018-01-13,3,5.700000000000003,20125
63,156,2018-01-13,2,3.200000000000001,20064
64,158,2018-01-14,3,4.600000000000002,20158
65,160,2018-01-14,3,6.200000000000004,20141
66,162,2018-01-14,3,5.3000000000000025,20233
67,164,2018-01-15,1,2.900000000000001,20209
68,166,2018-01-15,5,3.000000000000001,20141
69,168,2018-01-15,3,4.600000000000002,20292
70,170,2018-01-15,4,4.500000000000002,20130
71,172,2018-01-16,5,3.7000000000000015,20267
72,174,2018-01-16,4,3.4000000000000012,20092
73,176,2018-01-16,4,4.8000000000000025,20016
74,178,2018-01-16,3,3.000000000000001,20080
75,180,2018-01-16,4,6.5000000000000036,20040
76,182,2018-01-16,1,4.600000000000002,20280
77,184,2018-01-16,4,6.700000000000005,20297
78,186,2018-01-17,3,5.400000000000003,20057
79,188,2018-01-17,1,5.100000000000003,20021
80,190,2018-01-17,4,2.1,20061
81,192,2018-01-17,3,5.800000000000003,20031
82,194,2018-01-18,2,6.300000000000004,20181
83,196,2018-01-18,5,2.1,20056
84,198,2018-01-18,4,6.5000000000000036,20067
85,200,2018-01-19,5,3.200000000000001,20182
86,202,2018-01-19,3,3.300000000000001,20286
87,204,2018-01-19,5,6.900000000000004,20001
88,206,2018-01-19,2,3.6000000000000014,20211
89,208,2018-01-19,4,6.0000000000000036,20124
90,210,2018-01-19,1,3.8000000000000016,20058
91,212,2018-01-19,5,5.600000000000003,20130
92,214,2018-01-20,3,2.3000000000000003,20229
93,216,2018-01-20,1,3.4000000000000012,20179
94,218,2018-01-20,3,5.200000000000003,20178
95,220,2018-01-20,3,3.5000000000000013,20275
96,222,2018-01-21,4,4.200000000000002,20203
97,224,2018-01-21,5,4.700000000000003,20243
98,226,2018-01-21,1,4.100000000000001,20126
99,228,2018-01-21,4,2.4000000000000004,20061
100,230,2018-01-21,5,5.200000000000003,20161
101,232,2018-01-22,5,5.400000000000003,20039
102,234,2018-01-22,4,3.6000000000000014,20016
103,236,2018-01-22,4,6.700000000000005,20164
104,238,2018-01-22,2,2.6000000000000005,20190
105,240,2018-01-23,2,5.400000000000003,20281
106,242,2018-01-23,5,5.5000000000000036,20255
107,244,2018-01-23,4,2.3000000000000003,20117
108,246,2018-01-24,2,5.200000000000003,20173
109,248,2018-01-24,5,6.5000000000000036,20273
110,250,2018-01-24,5,6.5000000000000036,20140
111,252,2018-01-24,4,6.800000000000004,20125
112,254,2018-01-24,1,6.700000000000005,20197
113,256,2018-01-25,1,3.000000000000001,20282
114,258,2018-01-25,3,4.600000000000002,20099
115,260,2018-01-25,3,3.5000000000000013,20294
116,262,2018-01-25,1,5.100000000000003,20208
117,264,2018-01-25,5,4.000000000000002,20138
118,266,2018-01-25,5,6.300000000000004,20287
119,268,2018-01-26,1,4.700000000000003,20171
120,270,2018-01-26,5,6.600000000000004,20128
121,272,2018-01-26,4,6.5000000000000036,20197
122,274,2018-01-26,5,5.600000000000003,20116
123,276,2018-01-26,5,6.900000000000004,20167
124,278,2018-01-26,5,6.200000000000004,20271
125,280,2018-01-26,4,5.600000000000003,20195
126,282,2018-01-27,1,2.7000000000000006,20121
127,284,2018-01-27,3,4.400000000000002,20144
128,286,2018-01-27,2,4.500000000000002,20010
129,288,2018-01-28,2,3.6000000000000014,20123
130,290,2018-01-28,4,4.700000000000003,20242
131,292,2018-01-28,3,4.8000000000000025,20206
132,294,2018-01-29,1,6.0000000000000036,20059
133,296,2018-01-29,3,4.000000000000002,20251
134,298,2018-01-29,3,2.4000000000000004,20073
135,300,2018-01-29,4,3.200000000000001,20262
136,302,2018-01-29,4,5.800000000000003,20067
137,304,2018-01-30,4,3.200000000000001,20199
138,306,2018-01-30,1,6.600000000000004,20231
139,308,2018-01-30,2,2.1,20097
140,310,2018-01-31,5,4.500000000000002,20127
141,312,2018-01-31,1,2.7000000000000006,20065
142,314,2018-01-31,1,3.8000000000000016,20210
143,316,2018-02-01,3,3.000000000000001,20236
144,318,2018-02-01,2,5.600000000000003,20280
145,320,2018-02-01,1,5.000000000000003,20139
146,322,2018-02-01,3,6.700000000000005,20074
147,324,2018-02-01,2,2.2,20127
148,326,2018-02-02,3,6.800000000000004,20184
149,328,2018-02-02,2,4.100000000000001,20261
150,330,2018-02-02,3,5.700000000000003,20274
151,332,2018-02-02,4,4.600000000000002,20292
152,334,2018-02-03,5,3.9000000000000017,20196
153,336,2018-02-03,4,4.600000000000002,20107
154,338,2018-02-03,5,4.400000000000002,20082
155,340,2018-02-03,5,6.200000000000004,20027
156,342,2018-02-03,2,3.000000000000001,20072
157,344,2018-02-03,3,3.9000000000000017,20117
158,346,2018-02-03,3,5.200000000000003,20030
159,348,2018-02-04,3,6.0000000000000036,20058
160,350,2018-02-04,1,4.3000000000000025,20115
161,352,2018-02-04,3,5.900000000000004,20029
162,354,2018-02-05,4,3.100000000000001,20013
163,356,2018-02-05,1,5.600000000000003,20231
164,358,2018-02-05,1,4.400000000000002,20242
165,360,2018-02-05,1,6.5000000000000036,20186
166,362,2018-02-05,3,4.100000000000001,20229
167,364,2018-02-06,4,4.400000000000002,20080
168,366,2018-02-06,5,2.5000000000000004,20248
169,368,2018-02-06,4,5.900000000000004,20134
170,370,2018-02-06,4,5.100000000000003,20086
171,372,2018-02-06,3,4.100000000000001,20284
172,374,2018-02-07,4,6.300000000000004,20093
173,376,2018-02-07,5,3.4000000000000012,20210
174,378,2018-02-08,4,4.100000000000001,20228
175,380,2018-02-08,2,3.4000000000000012,20277
176,382,2018-02-08,3,3.9000000000000017,20071
177,384,2018-02-08,1,2.2,20032
178,386,2018-02-08,1,5.800000000000003,20229
179,388,2018-02-09,4,3.8000000000000016,20158
180,390,2018-02-09,2,3.7000000000000015,20113
181,392,2018-02-10,5,5.200000000000003,20078
182,394,2018-02-10,2,5.900000000000004,20155
183,396,2018-02-10,5,5.900000000000004,20007
184,398,2018-02-10,2,4.700000000000003,20026
185,400,2018-02-11,5,6.800000000000004,20232
186,402,2018-02-11,4,2.1,20156
187,404,2018-02-11,5,6.200000000000004,20263
188,406,2018-02-11,2,2.5000000000000004,20030
189,408,2018-02-11,4,4.500000000000002,20202
190,410,2018-02-11,2,2.1,20038
191,412,2018-02-11,3,3.200000000000001,20190
192,414,2018-02-12,3,6.700000000000005,20053
193,416,2018-02-13,4,2.4000000000000004,20008
194,418,2018-02-13,2,3.100000000000001,20291
195,420,2018-02-13,4,6.900000000000004,20184
196,422,2018-02-13,2,2.0,20297
197,424,2018-02-13,2,5.800000000000003,20156
198,426,2018-02-13,1,2.7000000000000006,20151
199,428,2018-02-13,2,3.100000000000001,20037
200,430,2018-02-14,1,4.8000000000000025,20094
201,432,2018-02-14,2,4.200000000000002,20113
202,434,2018-02-14,3,2.8000000000000007,20016
203,436,2018-02-14,5,4.000000000000002,20186
204,438,2018-02-14,2,5.600000000000003,20284
205,440,2018-02-15,5,4.400000000000002,20261
206,442,2018-02-15,1,5.800000000000003,20264
207,444,2018-02-15,4,5.5000000000000036,20013
208,446,2018-02-15,5,6.200000000000004,20182
209,448,2018-02-15,2,4.000000000000002,20230
210,450,2018-02-16,2,2.2,20113
211,452,2018-02-16,5,2.5000000000000004,20200
212,454,2018-02-17,4,2.0,20083
213,456,2018-02-17,2,3.9000000000000017,20281
214,458,2018-02-17,5,6.700000000000005,20169
215,460,2018-02-17,1,5.900000000000004,20040
216,462,2018-02-17,3,5.900000000000004,20254
217,464,2018-02-18,1,3.4000000000000012,20127
218,466,2018-02-18,5,6.300000000000004,20038
219,468,2018-02-18,3,2.3000000000000003,20256
220,470,2018-02-18,3,5.200000000000003,20254
221,472,2018-02-18,1,2.0,20134
222,474,2018-02-18,2,5.900000000000004,20006
223,476,2018-02-19,3,5.5000000000000036,20273
224,478,2018-02-19,2,2.3000000000000003,20051
225,480,2018-02-19,2,2.6000000000000005,20079
226,482,2018-02-19,5,6.400000000000004,20223
227,484,2018-02-19,4,2.3000000000000003,20051
228,486,2018-02-19,1,2.5000000000000004,20044
229,488,2018-02-20,2,2.7000000000000006,20247
230,490,2018-02-20,5,2.7000000000000006,20108
231,492,2018-02-20,5,3.5000000000000013,20163
232,494,2018-02-20,2,2.1,20160
233,496,2018-02-21,2,4.700000000000003,20210
234,498,2018-02-21,1,3.200000000000001,20236
235,500,2018-02-21,4,4.3000000000000025,20133
236,502,2018-02-21,4,4.000000000000002,20011
237,504,2018-02-21,2,4.200000000000002,20103
238,506,2018-02-22,3,2.3000000000000003,20213
239,508,2018-02-22,1,5.600000000000003,20075
240,510,2018-02-22,5,5.800000000000003,20276
241,512,2018-02-22,5,4.000000000000002,20063
242,514,2018-02-22,3,3.8000000000000016,20153
243,516,2018-02-23,2,6.600000000000004,20078
244,518,2018-02-23,2,3.000000000000001,20122
245,520,2018-02-23,2,5.200000000000003,20279
246,522,2018-02-23,2,2.900000000000001,20202
247,524,2018-02-23,5,5.5000000000000036,20091
248,526,2018-02-24,1,6.100000000000003,20154
249,528,2018-02-24,5,5.600000000000003,20104
250,530,2018-02-24,3,3.5000000000000013,20054
251,532,2018-02-24,1,5.000000000000003,20089
252,534,2018-02-24,3,6.400000000000004,20069
253,536,2018-02-25,5,4.500000000000002,20169
254,538,2018-02-25,3,5.900000000000004,20111
255,540,2018-02-25,2,2.8000000000000007,20244
256,542,2018-02-26,5,6.700000000000005,20040
257,544,2018-02-26,2,2.3000000000000003,20031
258,546,2018-02-27,5,4.900000000000002,20103
259,548,2018-02-27,5,2.0,20036
260,550,2018-02-28,5,5.200000000000003,20247
261,552,2018-02-28,3,4.700000000000003,20111
262,554,2018-02-28,4,2.900000000000001,20164
263,556,2018-02-28,2,4.700000000000003,20145
264,558,2018-02-28,5,2.0,20202
265,560,2018-03-01,2,5.600000000000003,20184
266,562,2018-03-01,4,6.600000000000004,20055
267,564,2018-03-02,5,4.3000000000000025,20143
268,566,2018-03-02,3,3.9000000000000017,20158
269,568,2018-03-03,5,3.8000000000000016,20173
270,570,2018-03-03,1,5.700000000000003,20046
271,572,2018-03-04,5,4.400000000000002,20128
272,574,2018-03-04,2,5.5000000000000036,20265
273,576,2018-03-04,5,6.300000000000004,20147
274,578,2018-03-04,3,5.000000000000003,20248
275,580,2018-03-04,3,6.300000000000004,20216
276,582,2018-03-05,1,6.600000000000004,20257
277,584,2018-03-05,3,2.3000000000000003,20109
278,586,2018-03-05,3,6.800000000000004,20206
279,588,2018-03-05,4,2.0,20091
280,590,2018-03-05,1,5.900000000000004,20189
281,592,2018-03-05,3,3.300000000000001,20214
282,594,2018-03-06,4,4.200000000000002,20263
283,596,2018-03-06,4,4.100000000000001,20109
284,598,2018-03-06,1,4.500000000000002,20139
285,600,2018-03-06,5,2.0,20053
286,602,2018-03-06,2,4.200000000000002,20136
287,604,2018-03-06,2,5.200000000000003,20261
288,606,2018-03-07,5,5.400000000000003,20246
289,608,2018-03-07,2,6.600000000000004,20145
290,610,2018-03-09,5,4.500000000000002,20146
291,612,2018-03-09,2,5.800000000000003,20001
292,614,2018-03-09,4,2.6000000000000005,20257
293,616,2018-03-09,2,5.000000000000003,20105
294,618,2018-03-10,4,5.600000000000003,20202
295,620,2018-03-11,5,4.900000000000002,20011
296,622,2018-03-11,3,3.200000000000001,20112
297,624,2018-03-11,2,5.800000000000003,20198
298,626,2018-03-11,1,2.2,20009
299,628,2018-03-11,3,3.000000000000001,20118
300,630,2018-03-11,4,4.600000000000002,20086
301,632,2018-03-12,2,5.5000000000000036,20098
302,634,2018-03-12,3,6.100000000000003,20061
303,636,2018-03-12,3,6.200000000000004,20187
304,638,2018-03-12,3,2.2,20196
305,640,2018-03-12,5,5.5000000000000036,20201
306,642,2018-03-13,3,5.000000000000003,20091
307,644,2018-03-13,3,3.000000000000001,20184
308,646,2018-03-13,4,5.000000000000003,20202
309,648,2018-03-13,5,2.6000000000000005,20116
310,650,2018-03-13,4,4.100000000000001,20208
311,652,2018-03-13,3,3.6000000000000014,20081
312,654,2018-03-13,5,6.900000000000004,20170
313,656,2018-03-14,3,5.700000000000003,20271
314,658,2018-03-14,4,3.4000000000000012,20001
315,660,2018-03-14,4,4.700000000000003,20280
316,662,2018-03-14,5,4.700000000000003,20179
317,664,2018-03-14,1,2.900000000000001,20161
318,666,2018-03-15,1,4.8000000000000025,20103
319,668,2018-03-15,5,4.000000000000002,20191
320,670,2018-03-15,4,2.0,20292
321,672,2018-03-16,5,6.600000000000004,20126
322,674,2018-03-16,5,6.0000000000000036,20051
323,676,2018-03-17,2,5.5000000000000036,20093
324,678,2018-03-17,5,4.400000000000002,20069
325,680,2018-03-17,2,2.0,20002
326,682,2018-03-17,5,3.100000000000001,20120
327,684,2018-03-18,5,5.800000000000003,20269
328,686,2018-03-18,3,5.600000000000003,20256
329,688,2018-03-18,5,2.5000000000000004,20090
330,690,2018-03-18,3,2.3000000000000003,20255
331,692,2018-03-18,2,4.100000000000001,20065
332,694,2018-03-18,3,4.600000000000002,20003
333,696,2018-03-19,3,4.900000000000002,20267
334,698,2018-03-19,4,6.800000000000004,20128
335,700,2018-03-19,5,4.700000000000003,20066
336,702,2018-03-20,3,3.5000000000000013,20217
337,704,2018-03-20,5,6.700000000000005,20035
338,706,2018-03-20,1,5.200000000000003,20089
339,708,2018-03-20,4,4.400000000000002,20094
340,710,2018-03-20,5,2.6000000000000005,20199
341,712,2018-03-20,2,3.100000000000001,20018
342,714,2018-03-20,5,2.2,20243
343,716,2018-03-20,3,4.700000000000003,20151
344,718,2018-03-21,4,2.4000000000000004,20232
345,720,2018-03-21,3,4.500000000000002,20013
346,722,2018-03-21,3,5.700000000000003,20298
347,724,2018-03-22,4,5.800000000000003,20216
348,726,2018-03-22,2,6.400000000000004,20069
349,728,2018-03-22,2,6.300000000000004,20158
350,730,2018-03-23,1,5.900000000000004,20017
351,732,2018-03-23,5,4.3000000000000025,20136
352,734,2018-03-24,2,2.8000000000000007,20179
353,736,2018-03-24,1,6.200000000000004,20292
354,738,2018-03-24,1,5.600000000000003,20227
355,740,2018-03-25,4,2.4000000000000004,20289
356,742,2018-03-25,2,2.3000000000000003,20072
357,744,2018-03-25,4,2.7000000000000006,20225
358,746,2018-03-25,1,5.900000000000004,20151
359,748,2018-03-25,2,3.9000000000000017,20139
360,750,2018-03-25,4,2.3000000000000003,20285
361,752,2018-03-27,5,4.3000000000000025,20072
362,754,2018-03-27,2,5.200000000000003,20091
363,756,2018-03-27,3,2.6000000000000005,20079
364,758,2018-03-27,4,4.500000000000002,20116
365,760,2018-03-28,4,5.000000000000003,20100
366,762,2018-03-28,5,4.3000000000000025,20072
367,764,2018-03-29,2,6.300000000000004,20216
368,766,2018-03-29,3,5.3000000000000025,20018
369,768,2018-03-29,1,6.600000000000004,20027
370,770,2018-03-29,3,2.6000000000000005,20180
371,772,2018-03-29,3,3.8000000000000016,20259
372,774,2018-03-29,1,2.900000000000001,20212
373,776,2018-03-29,1,5.400000000000003,20012
374,778,2018-03-29,2,3.000000000000001,20225
375,780,2018-03-30,3,5.800000000000003,20097
376,782,2018-03-30,5,4.400000000000002,20008
377,784,2018-03-30,4,5.5000000000000036,20238
378,786,2018-03-31,2,6.0000000000000036,20146
379,788,2018-03-31,1,6.0000000000000036,20212
380,790,2018-03-31,2,2.1,20199
381,792,2018-03-31,4,3.9000000000000017,20211
382,794,2018-03-31,3,4.900000000000002,20042
383,796,2018-03-31,5,5.100000000000003,20283
384,798,2018-03-31,3,4.000000000000002,20176
385,800,2018-04-01,3,5.800000000000003,20110
386,802,2018-04-01,3,6.100000000000003,20181
387,804,2018-04-01,5,6.900000000000004,20190
388,806,2018-04-01,1,4.000000000000002,20186
389,808,2018-04-01,2,5.5000000000000036,20220
390,810,2018-04-01,1,4.400000000000002,20235
391,812,2018-04-02,4,4.8000000000000025,20113
392,814,2018-04-02,2,4.400000000000002,20208
393,816,2018-04-02,4,3.8000000000000016,20121
394,818,2018-04-03,3,5.3000000000000025,20198
395,820,2018-04-03,2,4.700000000000003,20205
396,822,2018-04-03,3,6.0000000000000036,20069
397,824,2018-04-04,3,4.600000000000002,20001
398,826,2018-04-04,5,3.300000000000001,20060
399,828,2018-04-04,1,4.600000000000002,20256
400,830,2018-04-05,4,6.200000000000004,20251
401,832,2018-04-05,3,3.7000000000000015,20231
402,834,2018-04-05,3,2.0,20112
403,836,2018-04-06,1,2.3000000000000003,20180
404,838,2018-04-07,3,2.8000000000000007,20246
405,840,2018-04-07,4,6.300000000000004,20159
406,842,2018-04-07,1,5.400000000000003,20164
407,844,2018-04-07,2,2.0,20289
408,846,2018-04-07,5,3.9000000000000017,20245
409,848,2018-04-07,1,5.100000000000003,20285
410,850,2018-04-07,1,5.700000000000003,20161
411,852,2018-04-07,4,6.900000000000004,20043
412,854,2018-04-08,5,3.9000000000000017,20048
413,856,2018-04-08,5,3.7000000000000015,20001
414,858,2018-04-08,1,5.900000000000004,20226
415,860,2018-04-08,2,2.1,20196
416,862,2018-04-08,4,6.100000000000003,20279
417,864,2018-04-09,1,2.900000000000001,20157
418,866,2018-04-09,5,5.5000000000000036,20179
419,868,2018-04-09,5,2.8000000000000007,20074
420,870,2018-04-10,3,6.600000000000004,20236
421,872,2018-04-10,5,6.800000000000004,20290
422,874,2018-04-11,2,6.0000000000000036,20088
423,876,2018-04-11,5,6.200000000000004,20197
424,878,2018-04-11,4,4.900000000000002,20104
425,880,2018-04-12,4,4.8000000000000025,20232
426,882,2018-04-12,5,4.200000000000002,20053
427,884,2018-04-12,4,2.7000000000000006,20234
428,886,2018-04-12,2,3.6000000000000014,20057
429,888,2018-04-12,4,4.500000000000002,20071
430,890,2018-04-12,2,4.200000000000002,20007
431,892,2018-04-13,4,5.800000000000003,20284
432,894,2018-04-13,4,6.300000000000004,20263
433,896,2018-04-13,3,3.4000000000000012,20030
434,898,2018-04-14,2,6.5000000000000036,20155
435,900,2018-04-14,4,6.700000000000005,20118
436,902,2018-04-14,2,3.8000000000000016,20282
437,904,2018-04-15,5,3.000000000000001,20104
438,906,2018-04-15,3,3.200000000000001,20233
439,908,2018-04-15,5,4.400000000000002,20077
440,910,2018-04-15,3,4.8000000000000025,20273
441,912,2018-04-16,2,6.100000000000003,20209
442,914,2018-04-16,5,5.900000000000004,20204
443,916,2018-04-16,5,6.900000000000004,20273
444,918,2018-04-16,5,3.200000000000001,20280
445,920,2018-04-16,5,5.900000000000004,20123
446,922,2018-04-16,5,6.800000000000004,20158
447,924,2018-04-16,1,3.9000000000000017,20073
448,926,2018-04-16,1,3.8000000000000016,20155
449,928,2018-04-16,3,6.600000000000004,20081
450,930,2018-04-17,3,6.800000000000004,20106
451,932,2018-04-17,2,3.200000000000001,20291
452,934,2018-04-18,5,5.5000000000000036,20165
453,936,2018-04-19,5,5.000000000000003,20290
454,938,2018-04-19,1,4.900000000000002,20066
455,940,2018-04-19,5,5.900000000000004,20202
456,942,2018-04-19,5,3.000000000000001,20262
457,944,2018-04-19,4,2.6000000000000005,20298
458,946,2018-04-20,4,4.000000000000002,20255
459,948,2018-04-20,1,3.200000000000001,20091
460,950,2018-04-20,4,4.200000000000002,20122
461,952,2018-04-20,3,5.100000000000003,20121
462,954,2018-04-20,3,4.700000000000003,20105
463,956,2018-04-20,3,4.3000000000000025,20012
464,958,2018-04-20,1,5.400000000000003,20261
465,960,2018-04-21,3,2.0,20119
466,962,2018-04-21,4,6.5000000000000036,20234
467,964,2018-04-21,3,6.600000000000004,20101
468,966,2018-04-21,4,4.8000000000000025,20059
469,968,2018-04-21,4,4.700000000000003,20250
470,970,2018-04-22,5,6.200000000000004,20284
471,972,2018-04-22,1,4.700000000000003,20121
472,974,2018-04-22,5,5.700000000000003,20228
473,976,2018-04-22,5,5.000000000000003,20234
474,978,2018-04-23,2,6.300000000000004,20054
475,980,2018-04-23,1,5.3000000000000025,20119
476,982,2018-04-23,2,4.700000000000003,20041
477,984,2018-04-23,5,3.000000000000001,20158
478,986,2018-04-23,5,6.5000000000000036,20243
479,988,2018-04-24,2,2.4000000000000004,20100
480,990,2018-04-24,1,3.9000000000000017,20012
481,992,2018-04-24,5,3.6000000000000014,20050
482,994,2018-04-24,4,2.7000000000000006,20291
483,996,2018-04-24,1,5.400000000000003,20016
484,998,2018-04-24,3,3.8000000000000016,20095
485,1000,2018-04-24,3,5.000000000000003,20277
486,1002,2018-04-25,3,6.100000000000003,20176
487,1004,2018-04-26,4,5.100000000000003,20285
488,1006,2018-04-26,1,5.100000000000003,20139
489,1008,2018-04-27,2,4.3000000000000025,20218
490,1010,2018-04-27,4,4.600000000000002,20125
491,1012,2018-04-27,5,6.800000000000004,20111
492,1014,2018-04-27,1,4.200000000000002,20245
493,1016,2018-04-28,2,3.8000000000000016,20144
494,1018,2018-04-28,2,6.600000000000004,20119
495,1020,2018-04-28,4,5.200000000000003,20210
496,1022,2018-04-28,5,6.400000000000004,20284
497,1024,2018-04-28,4,2.900000000000001,20277
498,1026,2018-04-28,4,2.1,20152
499,1028,2018-04-29,5,2.4000000000000004,20021
500,1030,2018-04-29,2,4.400000000000002,20271
501,1032,2018-04-29,5,6.0000000000000036,20039
502,1034,2018-04-30,1,4.3000000000000025,20241
503,1036,2018-04-30,2,6.0000000000000036,20071
504,1038,2018-05-01,4,5.000000000000003,20202
505,1040,2018-05-01,3,6.700000000000005,20144
506,1042,2018-05-01,2,5.800000000000003,20053
507,1044,2018-05-01,2,3.200000000000001,20085
508,1046,2018-05-01,5,4.500000000000002,20178
509,1048,2018-05-01,1,5.3000000000000025,20041
510,1050,2018-05-02,1,2.900000000000001,20012
511,1052,2018-05-02,1,6.100000000000003,20023
512,1054,2018-05-02,5,3.6000000000000014,20008
513,1056,2018-05-02,4,2.2,20278
514,1058,2018-05-02,5,4.8000000000000025,20290
515,1060,2018-05-02,5,5.000000000000003,20216
516,1062,2018-05-03,5,6.0000000000000036,20083
517,1064,2018-05-03,5,6.200000000000004,20188
518,1066,2018-05-03,3,3.200000000000001,20245
519,1068,2018-05-03,2,5.3000000000000025,20122
520,1070,2018-05-04,4,4.000000000000002,20008
521,1072,2018-05-04,4,3.300000000000001,20020
522,1074,2018-05-04,3,5.700000000000003,20096
523,1076,2018-05-04,4,4.200000000000002,20167
524,1078,2018-05-05,2,3.000000000000001,20023
525,1080,2018-05-05,1,3.000000000000001,20203
526,1082,2018-05-05,2,4.000000000000002,20205
527,1084,2018-05-05,1,2.2,20284
528,1086,2018-05-05,3,6.5000000000000036,20221
529,1088,2018-05-05,4,4.100000000000001,20084
530,1090,2018-05-05,1,6.600000000000004,20045
531,1092,2018-05-05,3,3.9000000000000017,20046
532,1094,2018-05-06,5,4.000000000000002,20210
533,1096,2018-05-06,1,2.900000000000001,20136
534,1098,2018-05-06,1,6.800000000000004,20021
535,1100,2018-05-06,1,5.3000000000000025,20004
536,1102,2018-05-06,3,5.100000000000003,20263
537,1104,2018-05-07,2,2.2,20231
538,1106,2018-05-07,2,3.100000000000001,20157
539,1108,2018-05-07,3,6.900000000000004,20184
540,1110,2018-05-07,4,3.6000000000000014,20218
541,1112,2018-05-07,5,3.000000000000001,20225
542,1114,2018-05-07,5,3.8000000000000016,20170
543,1116,2018-05-08,5,3.100000000000001,20236
544,1118,2018-05-08,5,4.100000000000001,20109
545,1120,2018-05-08,1,4.200000000000002,20274
546,1122,2018-05-08,3,3.7000000000000015,20108
547,1124,2018-05-08,3,6.5000000000000036,20230
548,1126,2018-05-09,4,6.800000000000004,20115
549,1128,2018-05-09,3,2.3000000000000003,20146
550,1130,2018-05-09,3,6.400000000000004,20056
551,1132,2018-05-09,5,5.800000000000003,20163
552,1134,2018-05-09,2,2.3000000000000003,20135
553,1136,2018-05-09,1,3.9000000000000017,20172
554,1138,2018-05-09,2,5.900000000000004,20246
555,1140,2018-05-10,5,6.0000000000000036,20167
556,1142,2018-05-10,5,6.800000000000004,20234
557,1144,2018-05-10,2,5.900000000000004,20251
558,1146,2018-05-10,2,2.6000000000000005,20151
559,1148,2018-05-10,5,6.100000000000003,20192
560,1150,2018-05-11,4,6.0000000000000036,20063
561,1152,2018-05-11,4,2.6000000000000005,20160
562,1154,2018-05-11,4,4.500000000000002,20146
563,1156,2018-05-11,5,3.8000000000000016,20270
564,1158,2018-05-12,3,4.000000000000002,20114
565,1160,2018-05-12,3,3.5000000000000013,20268
566,1162,2018-05-12,1,4.3000000000000025,20215
567,1164,2018-05-12,4,3.000000000000001,20049
568,1166,2018-05-12,2,3.7000000000000015,20008
569,1168,2018-05-13,5,4.700000000000003,20115
570,1170,2018-05-13,3,4.8000000000000025,20038
571,1172,2018-05-13,2,3.8000000000000016,20054
572,1174,2018-05-13,3,2.5000000000000004,20126
573,1176,2018-05-14,3,2.1,20213
574,1178,2018-05-14,5,3.000000000000001,20171
